Date,Open,High,Low,Close,Adj Close,Volume
2019-10-14,177.380005,178.410004,177.110001,177.360001,175.980209,7240900
2019-10-15,178.130005,179.429993,177.550003,178.750000,177.359390,4400200
2019-10-16,177.919998,178.259995,176.270004,177.869995,176.486237,6509000
2019-10-17,178.889999,179.190002,177.500000,177.940002,176.555710,4887900
2019-10-18,177.899994,178.199997,174.550003,175.710007,174.343048,6311900
2019-10-21,176.000000,176.729996,174.610001,176.429993,175.057434,4898200
2019-10-22,177.000000,177.789993,170.779999,170.860001,169.530777,10094700
2019-10-23,170.990005,172.169998,170.179993,171.320007,169.987213,7122300
2019-10-24,173.419998,176.869995,173.399994,176.160004,174.789551,7872600
2019-10-25,174.929993,179.149994,173.500000,177.850006,176.466400,10130100
2019-10-28,178.929993,180.179993,178.350006,179.839996,178.440918,10086500
2019-10-29,179.800003,180.000000,177.369995,177.630005,176.248108,7572800
2019-10-30,177.789993,179.419998,176.389999,179.250000,177.855515,5374800
2019-10-31,179.250000,179.699997,178.009995,178.860001,177.468521,6830800
2019-11-01,180.130005,181.320007,179.559998,180.929993,179.522430,7000100
2019-11-04,182.080002,182.399994,178.809998,178.949997,177.557831,7154800
2019-11-05,179.070007,179.559998,175.179993,176.369995,174.997910,7447500
2019-11-06,176.369995,178.190002,176.139999,176.770004,175.394806,6992500
2019-11-07,177.350006,180.649994,176.850006,178.429993,177.041870,7227200
2019-11-08,178.380005,179.449997,177.800003,178.970001,177.577667,3894100
2019-11-11,178.500000,180.360001,178.199997,179.539993,178.143234,3617300
2019-11-12,179.940002,181.059998,178.880005,179.740005,178.341705,6118700
2019-11-13,179.399994,180.880005,177.899994,179.410004,178.014267,6138300
2019-11-14,179.000000,179.770004,178.059998,179.750000,178.650345,9811000
2019-11-15,180.029999,180.679993,179.080002,179.770004,178.670242,7808800
2019-11-18,179.570007,180.320007,178.979996,179.660004,178.560898,7173700
2019-11-19,180.389999,182.979996,180.199997,182.770004,181.651886,8549900
2019-11-20,182.309998,183.220001,180.350006,181.660004,180.548660,6040500
2019-11-21,181.169998,181.809998,179.320007,179.889999,178.789490,5112200
2019-11-22,180.130005,180.470001,178.350006,179.470001,178.372070,6865600
2019-11-25,180.399994,181.350006,180.110001,180.970001,179.862869,5457800
2019-11-26,181.460007,182.919998,181.210007,182.550003,181.433212,7079000
2019-11-27,183.000000,184.539993,182.259995,184.369995,183.242096,11452700
2019-11-29,183.929993,184.850006,183.360001,184.509995,183.381210,3139100
2019-12-02,184.240005,184.369995,179.869995,181.789993,180.677856,6883200
2019-12-03,179.899994,182.139999,179.660004,181.899994,180.787201,4543300
2019-12-04,182.660004,182.660004,180.470001,180.600006,179.495148,10650400
2019-12-05,181.250000,182.029999,180.070007,181.889999,180.777252,4638600
2019-12-06,182.740005,183.279999,181.339996,182.169998,181.055527,14526700
2019-12-09,181.899994,183.259995,181.300003,182.919998,181.800949,10233100
2019-12-10,182.550003,183.149994,181.899994,182.259995,181.144989,8625700
2019-12-11,183.070007,183.080002,181.190002,182.009995,180.896515,7138800
2019-12-12,181.660004,183.330002,180.830002,182.639999,181.522675,11192100
2019-12-13,182.500000,185.520004,182.039993,185.139999,184.007370,8558100
2019-12-16,186.330002,186.820007,185.770004,186.240005,185.100647,8249900
2019-12-17,186.500000,186.779999,184.100006,185.520004,184.385056,10208700
2019-12-18,185.520004,186.440002,184.899994,184.899994,183.768845,8968500
2019-12-19,184.500000,186.580002,184.500000,186.539993,185.398804,5854200
2019-12-20,187.600006,188.169998,186.300003,188.000000,186.849869,11259500
2019-12-23,188.149994,188.410004,187.000000,187.080002,185.935501,5831700
2019-12-24,187.100006,188.020004,186.910004,187.570007,186.422501,2420900
2019-12-26,187.889999,189.179993,187.699997,189.160004,188.002792,5237000
2019-12-27,189.740005,189.889999,188.470001,189.389999,188.231369,5448600
2019-12-30,189.309998,189.479996,187.119995,187.830002,186.680908,4833600
2019-12-31,187.059998,188.000000,186.539993,187.899994,186.750488,5273000
2020-01-02,189.000000,191.139999,188.720001,191.119995,189.950775,8733000
2020-01-03,188.410004,190.960007,187.919998,189.600006,188.440079,4899700
2020-01-06,188.000000,189.210007,187.160004,189.190002,188.032593,10109500
2020-01-07,189.589996,190.100006,188.600006,188.690002,187.535660,4392300
2020-01-08,189.490005,192.500000,188.800003,191.919998,190.745880,5712000
2020-01-09,193.000000,193.919998,192.520004,193.250000,192.067749,6748000
2020-01-10,193.500000,194.570007,193.110001,193.770004,192.584579,6586400
2020-01-13,194.440002,195.600006,194.279999,195.330002,194.135040,11290500
2020-01-14,196.740005,196.949997,195.139999,196.050003,194.850632,6236500
2020-01-15,197.000000,200.149994,196.320007,199.800003,198.577682,10831100
2020-01-16,201.000000,201.500000,199.779999,200.949997,199.720657,9983700
2020-01-17,201.759995,204.750000,199.979996,204.699997,203.447708,12518900
2020-01-21,204.130005,208.389999,203.800003,207.289993,206.021866,14861700
2020-01-22,207.509995,210.130005,207.289993,207.899994,206.628143,8065000
2020-01-23,207.899994,208.399994,205.300003,206.520004,205.256592,8520800
2020-01-24,207.419998,207.990005,204.210007,205.000000,203.745880,7812900
2020-01-27,200.000000,203.330002,199.100006,201.690002,200.456131,7198900
2020-01-28,202.389999,203.839996,201.779999,202.850006,201.609024,7215700
2020-01-29,204.300003,205.919998,202.509995,204.860001,203.606720,7041700
2020-01-30,204.000000,208.500000,203.320007,208.210007,206.936249,8571900
2020-01-31,201.490005,203.979996,198.259995,198.970001,197.752747,16699600
2020-02-03,199.940002,202.259995,199.850006,200.809998,199.581512,10887900
2020-02-04,203.500000,204.919998,202.229996,203.559998,202.314667,10205900
2020-02-05,205.500000,205.600006,199.949997,202.809998,201.569260,8672400
2020-02-06,203.050003,204.630005,202.479996,203.039993,201.797852,7001200
2020-02-07,201.979996,203.830002,201.089996,202.740005,201.499695,5691100
2020-02-10,201.970001,206.130005,201.860001,205.990005,204.729828,6239500
2020-02-11,207.500000,207.669998,203.639999,203.940002,202.692368,10231900
2020-02-12,205.000000,208.149994,205.000000,207.440002,206.170944,7355800
2020-02-13,206.619995,208.470001,206.050003,207.399994,206.429718,9495300
2020-02-14,208.289993,210.779999,208.009995,210.289993,209.306198,6548800
2020-02-18,210.000000,211.500000,209.360001,211.199997,210.211945,7651500
2020-02-19,212.520004,214.169998,211.720001,213.309998,212.312073,5927500
2020-02-20,212.130005,213.690002,208.279999,211.449997,210.460785,8531900
2020-02-21,209.899994,210.220001,207.419998,208.809998,207.833130,9231500
2020-02-24,197.889999,203.770004,194.009995,198.789993,197.860001,13316800
2020-02-25,198.789993,199.889999,187.720001,188.399994,187.518616,18539000
2020-02-26,190.000000,193.509995,187.029999,187.210007,186.334198,14214700
2020-02-27,182.119995,186.339996,180.000000,180.009995,179.167847,17536600
2020-02-28,173.789993,182.330002,172.979996,181.759995,180.909668,22674700
2020-03-02,186.320007,192.440002,183.100006,192.330002,191.430237,17434500
2020-03-03,193.199997,194.039993,184.500000,185.729996,184.861099,15226400
2020-03-04,190.360001,194.490005,186.169998,194.289993,193.381042,10789100
2020-03-05,191.240005,191.919998,185.639999,186.960007,186.085358,10106900
2020-03-06,183.539993,185.990005,179.979996,184.360001,183.497528,15183200
2020-03-09,171.210007,179.570007,168.309998,171.130005,170.329422,20486400
2020-03-10,179.470001,182.610001,171.880005,182.600006,181.745743,16119400
2020-03-11,177.649994,178.729996,170.199997,172.949997,172.140900,14598200
2020-03-12,158.500000,172.000000,156.990005,160.080002,159.331085,27467700
2020-03-13,168.720001,176.320007,162.210007,175.830002,175.007431,19948900
2020-03-16,151.139999,165.309998,147.979996,152.009995,151.298843,23692000
2020-03-17,155.750000,163.699997,149.250000,157.889999,157.151337,22298000
2020-03-18,148.460007,150.679993,139.800003,148.479996,147.785355,22787500
2020-03-19,146.919998,157.250000,141.470001,152.250000,151.537735,19362800
2020-03-20,154.820007,158.259995,145.669998,146.830002,146.143097,18692100
2020-03-23,141.330002,143.350006,133.929993,135.740005,135.104965,30344100
2020-03-24,144.839996,155.250000,143.580002,154.529999,153.807083,24488300
2020-03-25,159.320007,168.179993,153.580002,161.779999,161.023163,20619600
2020-03-26,162.080002,169.529999,161.789993,168.880005,168.089935,17062900
2020-03-27,161.080002,167.100006,158.149994,161.559998,160.804184,14950700
2020-03-30,161.039993,165.869995,160.690002,165.570007,164.795425,15714500
2020-03-31,166.429993,168.190002,160.539993,161.119995,160.366241,20613100
2020-04-01,156.320007,158.070007,151.419998,153.110001,152.393723,12595200
2020-04-02,152.529999,158.350006,151.289993,157.389999,156.653687,14051100
2020-04-03,155.559998,157.720001,150.600006,151.850006,151.139618,11994700
2020-04-06,160.020004,170.729996,158.250000,169.440002,168.647324,16479100
2020-04-07,177.759995,178.800003,168.100006,168.589996,167.801285,15379000
2020-04-08,171.009995,176.000000,167.929993,174.940002,174.121582,11146500
2020-04-09,176.270004,177.190002,172.850006,173.690002,172.877441,12231800
2020-04-13,172.259995,172.320007,166.149994,168.990005,168.199432,14043700
2020-04-14,173.089996,175.429993,170.830002,174.619995,173.803070,9980500
2020-04-15,168.699997,169.360001,164.949997,165.960007,165.183594,12118700
2020-04-16,167.110001,168.000000,159.800003,162.419998,161.660156,20308200
2020-04-17,169.649994,170.990005,164.949997,169.539993,168.746841,15375800
2020-04-20,167.330002,167.429993,163.199997,164.220001,163.451736,10505200
2020-04-21,162.000000,162.570007,159.149994,160.529999,159.778992,10562100
2020-04-22,164.660004,167.699997,162.919998,166.589996,165.810638,14512900
2020-04-23,167.880005,170.410004,166.210007,166.380005,165.601624,11411300
2020-04-24,168.440002,168.750000,164.009995,167.320007,166.537247,8393600
2020-04-27,168.649994,172.350006,168.550003,171.759995,170.956451,9903300
2020-04-28,175.000000,175.009995,170.380005,171.250000,170.448853,8614400
2020-04-29,176.850006,182.250000,176.100006,181.789993,180.939529,12862800
2020-04-30,181.779999,181.830002,177.660004,178.720001,177.883911,11331600
2020-05-01,174.449997,179.639999,174.270004,175.570007,174.748642,10109600
2020-05-04,172.949997,176.940002,171.720001,176.149994,175.325928,9386200
2020-05-05,179.089996,181.100006,178.259995,178.440002,177.605209,13513000
2020-05-06,179.720001,180.509995,177.880005,178.779999,177.943619,8540500
2020-05-07,181.750000,184.979996,181.710007,182.720001,181.865189,9262200
2020-05-08,185.029999,185.750000,183.619995,185.089996,184.224106,6475200
2020-05-11,183.869995,184.619995,181.429993,183.559998,182.701248,8683100
2020-05-12,183.559998,183.990005,179.369995,179.470001,178.630402,8219700
2020-05-13,178.500000,181.089996,175.039993,177.089996,176.556656,13377100
2020-05-14,175.940002,181.050003,173.820007,180.899994,180.355179,9695100
2020-05-15,179.979996,184.139999,178.869995,183.490005,182.937378,10785900
2020-05-18,188.000000,192.830002,187.470001,191.380005,190.803619,11806300
2020-05-19,191.139999,194.500000,189.229996,189.360001,188.789719,7446800
2020-05-20,193.000000,194.990005,192.410004,193.860001,193.276154,9545600
2020-05-21,193.500000,193.619995,190.020004,190.619995,190.045898,11338100
2020-05-22,191.000000,191.369995,189.229996,190.860001,190.285187,5606400
2020-05-26,195.800003,196.270004,192.759995,193.220001,192.638077,9662200
2020-05-27,194.309998,194.309998,188.520004,192.820007,192.239288,7650300
2020-05-28,193.539993,198.289993,192.710007,194.259995,193.674942,8352200
2020-05-29,194.500000,196.740005,193.279999,195.240005,194.652008,10213500
2020-06-01,194.710007,195.880005,193.520004,194.350006,193.764694,6011300
2020-06-02,195.940002,197.520004,194.919998,196.360001,195.768616,8462100
2020-06-03,198.000000,198.139999,195.570007,196.869995,196.277084,8879400
2020-06-04,195.979996,196.460007,193.119995,193.639999,193.056824,7829800
2020-06-05,196.199997,199.770004,195.479996,199.610001,199.008835,8561200
2020-06-08,199.580002,199.960007,197.130005,199.600006,198.998871,7628100
2020-06-09,198.360001,201.669998,198.240005,199.080002,198.480423,6892300
2020-06-10,199.899994,202.179993,198.949997,200.479996,199.876205,8405300
2020-06-11,195.139999,196.360001,188.750000,188.880005,188.311157,11974600
2020-06-12,194.210007,195.000000,187.850006,192.259995,191.680969,11702900
2020-06-15,187.000000,192.479996,186.210007,191.759995,191.182480,6752700
2020-06-16,196.860001,198.380005,191.800003,192.880005,192.299103,11057200
2020-06-17,193.660004,195.369995,193.059998,193.559998,192.977051,5962700
2020-06-18,192.600006,194.250000,192.110001,193.910004,193.326004,5803200
2020-06-19,196.889999,197.100006,191.369995,192.199997,191.621155,11483300
2020-06-22,191.990005,196.360001,191.289993,194.960007,194.372833,6674500
2020-06-23,196.250000,200.149994,195.820007,197.970001,197.373779,9866800
2020-06-24,197.020004,197.479996,190.690002,191.410004,190.833527,9453100
2020-06-25,191.100006,194.240005,189.899994,193.979996,193.395782,9936600
2020-06-26,193.100006,194.130005,189.080002,189.270004,188.699966,11836000
2020-06-29,189.910004,191.449997,187.300003,191.380005,190.803619,8020400
2020-06-30,191.490005,193.750000,190.160004,193.169998,192.588226,9040100
2020-07-01,193.850006,195.350006,192.660004,193.779999,193.196396,6394100
2020-07-02,196.000000,197.919998,195.000000,195.669998,195.080688,6299300
2020-07-06,198.729996,199.179993,195.679993,197.759995,197.164398,7292200
2020-07-07,196.809998,198.899994,193.809998,194.199997,193.615128,7660100
2020-07-08,195.080002,195.520004,193.119995,195.070007,194.482529,8368000
2020-07-09,195.000000,195.490005,189.949997,192.210007,191.631134,8548200
2020-07-10,191.649994,192.820007,189.440002,192.550003,191.970093,7674200
2020-07-13,193.610001,195.190002,188.699997,189.020004,188.450729,8564100
2020-07-14,189.500000,193.470001,187.179993,193.330002,192.747742,8003900
2020-07-15,195.229996,197.770004,194.500000,196.550003,195.958054,7681100
2020-07-16,195.330002,195.710007,192.520004,193.500000,192.917236,5064000
2020-07-17,194.830002,195.570007,193.119995,195.089996,194.502457,6395000
2020-07-20,194.740005,199.479996,193.669998,198.470001,197.872269,6985300
2020-07-21,200.000000,200.169998,195.679993,196.479996,195.888260,7219400
2020-07-22,196.479996,199.000000,196.250000,198.860001,198.261093,6823400
2020-07-23,198.440002,200.949997,196.429993,197.429993,196.835388,6106700
2020-07-24,195.669998,197.479996,194.029999,195.149994,194.562271,7160300
2020-07-27,195.160004,197.809998,194.199997,196.910004,196.316971,5604700
2020-07-28,197.690002,199.369995,196.710007,196.740005,196.147491,6897300
2020-07-29,193.089996,198.889999,193.050003,198.580002,197.981934,9471300
2020-07-30,195.199997,196.559998,192.119995,194.059998,193.475540,10499400
2020-07-31,194.419998,194.690002,189.440002,190.399994,189.826569,14186000
2020-08-03,191.800003,193.339996,190.210007,190.690002,190.115692,11405200
2020-08-04,191.130005,192.940002,190.080002,192.289993,191.710876,8204000
2020-08-05,193.559998,198.179993,193.100006,196.100006,195.509415,8907300
2020-08-06,195.979996,198.919998,194.789993,198.770004,198.171371,7480300
2020-08-07,197.589996,197.979996,195.300003,196.360001,195.768616,5651600
2020-08-10,196.360001,198.309998,195.330002,196.789993,196.197327,5525400
2020-08-11,197.820007,202.889999,196.339996,197.770004,197.174377,11549600
2020-08-12,199.000000,200.229996,198.240005,198.740005,198.141464,5432500
2020-08-13,197.130005,199.940002,197.029999,197.580002,197.282745,7014800
2020-08-14,197.009995,198.070007,195.770004,196.639999,196.344162,5014400
2020-08-17,197.300003,200.460007,196.710007,199.429993,199.129959,6256200
2020-08-18,199.979996,200.100006,196.820007,199.009995,198.710587,6519900
2020-08-19,198.919998,202.839996,198.899994,200.990005,200.687622,9467600
2020-08-20,199.899994,204.440002,199.600006,204.149994,203.842850,8849200
2020-08-21,204.500000,205.139999,203.339996,204.130005,203.822891,9998300
2020-08-24,205.009995,206.449997,204.669998,206.410004,206.099457,6159600
2020-08-25,207.190002,208.199997,205.539993,208.100006,207.786926,5828300
2020-08-26,208.100006,210.800003,207.300003,210.259995,209.943665,7035200
2020-08-27,211.210007,212.179993,209.050003,211.029999,210.712509,8619600
2020-08-28,212.000000,216.160004,211.220001,215.710007,215.385468,7349800
2020-08-31,215.539993,215.960007,211.559998,211.990005,211.671066,9326900
2020-09-01,212.210007,213.889999,211.119995,213.350006,213.029022,5648800
2020-09-02,214.130005,217.350006,213.770004,216.479996,216.154312,9863800
2020-09-03,214.929993,214.929993,207.089996,208.960007,208.645630,11310200
2020-09-04,208.490005,210.500000,200.149994,204.660004,204.352097,13243600
2020-09-08,200.779999,202.250000,199.210007,200.119995,199.818924,14186900
2020-09-09,204.350006,206.289993,201.949997,204.059998,203.752991,7532600
2020-09-10,204.860001,207.000000,200.449997,201.539993,201.236786,7243000
2020-09-11,201.580002,202.410004,198.910004,200.679993,200.378067,7439000
2020-09-14,203.350006,206.410004,203.139999,204.979996,204.671600,11730500
2020-09-15,206.750000,208.210007,204.770004,205.389999,205.080994,6328600
2020-09-16,206.740005,207.750000,204.949997,205.130005,204.821396,6135000
2020-09-17,202.850006,205.580002,202.000000,205.270004,204.961182,7474900
2020-09-18,205.470001,205.720001,201.720001,202.610001,202.305176,9084100
2020-09-21,199.910004,201.250000,194.699997,197.449997,197.152939,9656000
2020-09-22,198.089996,200.710007,196.800003,200.559998,200.258255,7543100
2020-09-23,200.800003,201.089996,194.570007,195.369995,195.076065,6310600
2020-09-24,195.149994,197.669998,193.130005,195.520004,195.225845,9865300
2020-09-25,195.020004,198.139999,193.509995,197.250000,196.953247,5496100
2020-09-28,200.630005,201.720001,199.830002,200.320007,200.018631,5565300
2020-09-29,200.580002,202.380005,199.369995,199.440002,199.139954,5513500
2020-09-30,200.850006,202.539993,198.889999,199.970001,199.669144,9132900
2020-10-01,202.210007,205.199997,201.639999,203.350006,203.044067,7234600
2020-10-02,200.000000,202.830002,199.399994,201.460007,201.156921,6019700
2020-10-05,202.710007,203.649994,201.050003,203.539993,203.233765,6090500
2020-10-06,204.110001,205.100006,199.710007,200.449997,200.148422,5841100
2020-10-07,202.000000,202.789993,199.990005,202.470001,202.165390,6713400
2020-10-08,204.000000,204.300003,202.229996,202.979996,202.674622,3955600
2020-10-09,204.000000,207.080002,203.679993,206.639999,206.329117,5562900
2020-10-12,206.940002,207.970001,205.729996,206.399994,206.089462,6622700
2020-10-13,203.380005,205.210007,203.029999,204.320007,204.012619,5621700
2020-10-14,204.710007,204.970001,201.130005,202.199997,201.895798,5321900
2020-10-15,201.009995,204.699997,197.600006,199.550003,199.249786,8885500
2020-10-16,199.990005,202.649994,199.410004,200.259995,199.958710,6385900
2020-10-19,200.850006,201.070007,196.500000,196.970001,196.673660,7449600
2020-10-20,197.550003,199.660004,196.710007,197.699997,197.402557,7427000
2020-10-21,197.830002,200.419998,197.830002,198.429993,198.131454,6067200
2020-10-22,199.339996,199.770004,195.759995,197.990005,197.692139,4908200
2020-10-23,199.750000,199.880005,196.020004,198.009995,197.712097,5877200
2020-10-26,196.000000,196.419998,190.720001,193.070007,192.779541,12608700
2020-10-27,193.000000,193.699997,189.220001,190.059998,189.774063,8690400
2020-10-28,183.979996,184.699997,179.339996,180.869995,180.597885,17809500
2020-10-29,183.000000,187.000000,179.339996,184.869995,184.591858,16820900
2020-10-30,182.660004,184.220001,179.229996,181.710007,181.436630,10252900
